0.000000000000000000e+00,-1.515940409683426333e+04
2.083333333333333218e-02,4.854763569715606718e+04
4.166666666666666435e-02,4.529557867503434682e+04
6.250000000000000000e-02,4.306195389756005170e+04
8.333333333333332871e-02,4.154741516281185613e+04
1.041666666666666574e-01,4.049851131961200008e+04
1.250000000000000000e-01,3.984266285043262906e+04
1.458333333333333148e-01,3.939185941457054287e+04
1.666666666666666574e-01,3.904375087623453874e+04
1.875000000000000000e-01,3.894118272491981770e+04
2.083333333333333148e-01,3.877003726479248871e+04
2.291666666666666574e-01,3.860939911187782855e+04
2.500000000000000000e-01,3.879915418090960156e+04
2.708333333333333148e-01,3.854216787635606306e+04
2.916666666666666297e-01,3.847532294483112491e+04
3.125000000000000000e-01,3.900054883808165323e+04
3.333333333333333148e-01,3.822771286963408056e+04
3.541666666666666297e-01,3.853208058696211810e+04
3.750000000000000000e-01,3.950121763636093237e+04
3.958333333333333148e-01,3.735035823744336085e+04
4.166666666666666297e-01,3.914558614456020587e+04
4.375000000000000000e-01,4.023531115054833208e+04
4.583333333333333148e-01,3.704665069237542775e+04
4.791666666666666297e-01,3.704620468134119437e+04
5.000000000000000000e-01,4.025801265754099586e+04
5.208333333333332593e-01,4.026704685497672472e+04
5.416666666666666297e-01,3.707102586691007309e+04
5.625000000000000000e-01,3.707457084175683849e+04
5.833333333333332593e-01,4.028375781628041295e+04
6.041666666666666297e-01,4.029204766099336121e+04
6.250000000000000000e-01,3.716015106421559176e+04
6.458333333333332593e-01,3.836630555210265447e+04
6.666666666666666297e-01,4.032034311802963930e+04
6.875000000000000000e-01,3.900449567766052496e+04
7.083333333333332593e-01,3.713725759003099665e+04
7.291666666666666297e-01,3.880071211149365990e+04
7.500000000000000000e-01,4.033788020707308897e+04
7.708333333333332593e-01,3.745347797580542829e+04
7.916666666666666297e-01,3.786509566399543837e+04
8.125000000000000000e-01,4.033814334235934803e+04
8.333333333333332593e-01,4.028138270448486583e+04
8.541666666666666297e-01,3.714081004512557411e+04
8.750000000000000000e-01,3.713418803717023548e+04
8.958333333333332593e-01,4.032698231187029887e+04
9.166666666666666297e-01,3.929881057302113186e+04
9.375000000000000000e-01,3.712958971850990201e+04
9.583333333333332593e-01,3.753837809814972570e+04
9.791666666666666297e-01,4.032592318997515395e+04
1.000000000000000000e+00,4.032504842924004333e+04
1.020833333333333259e+00,3.712736039103033545e+04
1.041666666666666519e+00,3.712527629028935189e+04
1.062500000000000000e+00,4.032338125223984389e+04
1.083333333333333259e+00,4.032400100625113555e+04
1.104166666666666519e+00,3.712963738764412847e+04
1.125000000000000000e+00,3.712924245026337303e+04
1.145833333333333259e+00,4.032490996004312910e+04
1.166666666666666519e+00,4.032430616092380660e+04
1.187500000000000000e+00,3.713343152778675721e+04
1.208333333333333259e+00,3.783354738240471488e+04
1.229166666666666519e+00,4.033450418388077378e+04
