0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,-2.839870397296619280e-06
6.250000000000000000e-02,-3.208317170523578167e-05
8.333333333333332871e-02,-1.181665654222009964e-04
1.041666666666666574e-01,-2.909757105881091450e-04
1.250000000000000000e-01,-6.090935017950745720e-04
1.458333333333333148e-01,-1.116501200664144584e-03
1.666666666666666574e-01,-1.854478608868600619e-03
1.875000000000000000e-01,-2.913209751369526430e-03
2.083333333333333148e-01,-4.315552363051831930e-03
2.291666666666666574e-01,-6.106728802646340520e-03
2.500000000000000000e-01,-8.414710129274234271e-03
2.708333333333333148e-01,-1.117571228548233479e-02
2.916666666666666297e-01,-1.447215573424782790e-02
3.125000000000000000e-01,-1.848093212360499282e-02
3.333333333333333148e-01,-2.292154244883434083e-02
3.541666666666666297e-01,-2.806821650050454753e-02
3.750000000000000000e-01,-3.410219475985776239e-02
3.958333333333333148e-01,-4.028695212938255416e-02
4.166666666666666297e-01,-4.755188888326973562e-02
4.375000000000000000e-01,-5.574957979390051527e-02
4.583333333333333148e-01,-6.308801087987460365e-02
4.791666666666666297e-01,-7.079674682868147828e-02
5.000000000000000000e-01,-8.120540691247328524e-02
5.208333333333332593e-01,-9.308721254668561595e-02
5.416666666666666297e-01,-1.041092737984149752e-01
5.625000000000000000e-01,-1.154932636142720209e-01
5.833333333333332593e-01,-1.295685429087456431e-01
6.041666666666666297e-01,-1.451075758606521215e-01
6.250000000000000000e-01,-1.597707281923471945e-01
6.458333333333332593e-01,-1.745284256650066756e-01
6.666666666666666297e-01,-1.903133589866659314e-01
6.875000000000000000e-01,-2.054429177505417425e-01
7.083333333333332593e-01,-2.190823652925395770e-01
7.291666666666666297e-01,-2.328325578582082500e-01
7.500000000000000000e-01,-2.472023106480621957e-01
7.708333333333332593e-01,-2.605357226277272842e-01
7.916666666666666297e-01,-2.736063783649525516e-01
8.125000000000000000e-01,-2.877983663447709062e-01
8.333333333333332593e-01,-3.015282560082305219e-01
8.541666666666666297e-01,-3.125271541958157262e-01
8.750000000000000000e-01,-3.220474407894687308e-01
8.958333333333332593e-01,-3.324291298148500107e-01
9.166666666666666297e-01,-3.425816255070553984e-01
9.375000000000000000e-01,-3.513293947965850372e-01
9.583333333333332593e-01,-3.603254256646314380e-01
9.791666666666666297e-01,-3.714529465991021073e-01
1.000000000000000000e+00,-3.832747076763228233e-01
1.020833333333333259e+00,-3.934553706184829580e-01
1.041666666666666519e+00,-4.032213049140370709e-01
1.062500000000000000e+00,-4.149081314843247048e-01
1.083333333333333259e+00,-4.272873282423625962e-01
1.104166666666666519e+00,-4.380249354708690701e-01
1.125000000000000000e+00,-4.483463943528959716e-01
1.145833333333333259e+00,-4.605855056628358479e-01
1.166666666666666519e+00,-4.735141639780293676e-01
1.187500000000000000e+00,-4.848010410245858215e-01
1.208333333333333259e+00,-4.955663677821367519e-01
1.229166666666666519e+00,-5.073823075737893262e-01
1.250000000000000000e+00,-5.186739069071595321e-01
1.270833333333333259e+00,-5.271101485490010674e-01
1.291666666666666519e+00,-5.339196483178471064e-01
1.312500000000000000e+00,-5.414426899485850209e-01
1.333333333333333259e+00,-5.484613863986221860e-01
1.354166666666666519e+00,-5.527077134625837385e-01
1.375000000000000000e+00,-5.554411710260371837e-01
1.395833333333333259e+00,-5.590030162431172123e-01
1.416666666666666519e+00,-5.623179828837375771e-01
1.437500000000000000e+00,-5.642949256723401863e-01
1.458333333333333259e+00,-5.665905836760549708e-01
1.479166666666666519e+00,-5.706979440128621128e-01
1.500000000000000000e+00,-5.750133664472129036e-01
1.520833333333333259e+00,-5.772013349452149722e-01
1.541666666666666519e+00,-5.784925816090000783e-01
1.562500000000000000e+00,-5.812250954321531715e-01
1.583333333333333259e+00,-5.841703414263496041e-01
1.604166666666666519e+00,-5.849930017747509980e-01
1.625000000000000000e+00,-5.849236525709906598e-01
1.645833333333333259e+00,-5.862996600321185303e-01
1.666666666666666519e+00,-5.879028263454172398e-01
1.687500000000000000e+00,-5.874815795825945042e-01
1.708333333333333259e+00,-5.863024659414987072e-01
1.729166666666666519e+00,-5.867021395599576472e-01
1.750000000000000000e+00,-5.874518070464491704e-01
1.770833333333333259e+00,-5.862157199878171854e-01
1.791666666666666519e+00,-5.842240939536889055e-01
1.812500000000000000e+00,-5.838133538299563607e-01
1.833333333333333259e+00,-5.837548031960447803e-01
1.854166666666666519e+00,-5.817127052379998942e-01
1.875000000000000000e+00,-5.789172560917835719e-01
1.895833333333333259e+00,-5.777048453270680062e-01
1.916666666666666519e+00,-5.768468294553763531e-01
1.937500000000000000e+00,-5.740073783349538550e-01
1.958333333333333259e+00,-5.704166827927407146e-01
1.979166666666666519e+00,-5.684113534781691790e-01
2.000000000000000000e+00,-5.667627282968804581e-01
2.020833333333333037e+00,-5.631346947653691482e-01
2.041666666666666519e+00,-5.587574877159274811e-01
2.062500000000000000e+00,-5.559683045510442900e-01
2.083333333333333037e+00,-5.535383445715077455e-01
2.104166666666666519e+00,-5.491309182671387790e-01
2.125000000000000000e+00,-5.439764051348398022e-01
2.145833333333333037e+00,-5.404130606271559945e-01
